Id,neg,neu,pos,compound,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,target_compound,rank,title
37194,0.093,0.55,0.356,0.9001,5.0,True,"01 15, 2012",A2QLLZE8U4CI4M,0961519762,{'Format:': ' Hardcover'},Pinky,This is one of the best books for families on the death of a loved one.  I loved it.  It is written in language suitable for all family members.  Thanks.,Wonderful read,1326585600,,,0.9,46.0,Tear Soup: A Recipe for Healing After Loss
37020,0.107,0.324,0.569,0.8996,5.0,True,"08 6, 2015",AYIL8KJDFMD9L,0961519762,{'Format:': ' Hardcover'},PVR,"So, so beautiful. Great gift for anyone who has experienced a loss.",Beautiful story to help understand what grieving people are going through.,1438819200,,,0.9,46.0,Tear Soup: A Recipe for Healing After Loss
37464,0.073,0.832,0.095,0.0862,3.0,False,"02 19, 2016",A9D3VM4WVFOI4,1416980067,{'Format:': ' Hardcover'},Meghan,"I finally figured out what the Dork Diaries books are all about.
Funny and a smart, Nikki Maxwell is trying to figure out how her life works now that she's started a new school.  She wants to be popular and a part of the in crowd, but it doesn't seem like that's happening for her.
For full review: [...]",Dork Diaries is Funny and Gets Kids Reading,1455840000,,,0.1,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37711,0.101,0.787,0.112,0.0772,1.0,True,"05 13, 2014",A3GAW8K0E2X4B0,1416980067,{'Format:': ' Kindle Edition'},Isabella,"I disliked it if I chose a favorite I would not be this one so do not wast your money on it
It is only a girls diary",good but it was not a bit funny,1399939200,,,0.1,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37704,0.14,0.687,0.173,0.296,5.0,True,"06 7, 2014",AYXONHLONGL5J,1416980067,{'Format:': ' Kindle Edition'},Amazon Customer,It's a amazing book you have really got to read this if you have problems in your life like you think your a dork this is the book to go to,Read this 10 times you will so get her life.,1402099200,,,0.3,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37386,0.114,0.747,0.14,0.285,1.0,False,"10 29, 2016",A2V6TU4BCZ9QVW,1416980067,{'Format:': ' Kindle Edition'},zoe,"Wow, I can't believe I used to like this series. While bored, I picked this book off my shelf to try and reread it. I'm shocked that the word ""SKANK"" is used in this book!

Nikki claims to be a dork. I actually snorted. She is just like MacKenzie, the clich mean girl. Both are rude, care way too much about looks and try their best to get the attention of a sweet, kind boy who I hope ends up with someone else when he is older.

The most apalling quotes? ""You FAT, worthless WANNA-BES!"" and ""Don't you need a LICENSE to be that UGLY?"" Cringe. 9-year-olds should not be reading this.

Isn't it terrible to have a daughter you love but is TERRIBLE to you? That's Nikki. I rolled my eyes when she called MacKenzie rude, because that is also the word to describe Nikki.",Tacky + Inappropriate,1477699200,4,,0.3,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37953,0.134,0.67,0.196,0.4939,5.0,True,"01 11, 2013",A3CTZLTF3AJWH,1416980067,{'Format:': ' Kindle Edition'},Natalie Lima,Thus book is the best book in the series. It is about a girl and her life as a dork how changes in and out through a dork and a popular person,Good book,1357862400,,,0.5,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37916,0.0,0.875,0.125,0.5067,5.0,False,"02 22, 2013",AG5TPZ4RWP1PQ,1416980067,{'Format:': ' Kindle Edition'},yasmeen,"So many situations for Nikki see what all the fuss is about in Nikki's newest adventures. I would read it over and over again!!!
B)",Laugh out loud funny,1361491200,,,0.5,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37684,0.0,0.256,0.744,0.7003,4.0,True,"08 6, 2014",AVQFQOBR90YIL,1416980067,{'Format:': ' Hardcover'},Visa,good book and funny,Four Stars,1407283200,,,0.7,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37755,0.0,0.775,0.225,0.7003,5.0,True,"01 11, 2014",A1IV63947PWBP3,1416980067,{'Format:': ' Hardcover'},djay67,"There is nothing I can add. The book was in new condition,it was what I wanted(it was a Christmas gift for my niece)at a good price.",Everything was fine,1389398400,,,0.7,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37280,0.086,0.721,0.193,0.9001,5.0,False,"06 15, 2009",A3K9XCXDV6W07N,1416980067,{'Format:': ' Hardcover'},T. Stapleton,"I picked this book up on a whim, curious to see if it was anything like the vastly popular Wimpy Kid books, and to my joy it was.  Written as the diary of a middle school girl, Dork Diaries chronicles Nikki's days as she navigates the ups and downs of a new school, embarrassing parents, and an adorably quirky little sister.

Filled with fun illustrations, and fonts that keep you looking, Rachel Renee Russell has created for girls what Jeff Kinney did for boys with his Wimpy Kids series.",Diary of a Wimpy Kid for girls!,1245024000,2,,0.9,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
37821,0.0,0.56,0.44,0.8997,5.0,True,"07 19, 2013",A2K1HZQBJ1GTOF,1416980067,{'Format:': ' Kindle Edition'},Anne Conrad,I loved this book it is very humorous I found myself reading it over and over again I loved it!,Amazing book,1374192000,,,0.9,41.0,Dork Diaries 1: Tales from a Not-So-Fabulous Life
38227,0.044,0.908,0.048,0.0567,3.0,True,"02 16, 2017",ANJGAIOYSOL7H,1419708457,{'Format:': ' Hardcover'},E3Mama,"It's not my favorite. The plot is mediocre. The characters are not developed enough (yes, I'm aware that this is a children's book). The hair over the eye is a bit emo. I wish I'd borrowed it from the library as opposed to buying it. The book did not hold my 5yo dds attention, or mine.",Wish I'd gotten it from the library first,1487203200,,,0.1,3.0,"Rosie Revere, Engineer"
38529,0.172,0.643,0.186,0.05,3.0,True,"07 10, 2014",A3PD4ATHSXH42L,1419708457,{'Format:': ' Hardcover'},Marie-Louise Ward,This was not as good as I'd hoped it would be.,Three Stars,1404950400,,,0.1,3.0,"Rosie Revere, Engineer"
38435,0.0,0.872,0.128,0.3352,4.0,True,"04 7, 2015",AJUTW7KLND19V,1419708457,{'Format:': ' Hardcover'},Curlooley,"This is a good choice for all children, but particularly little girls.  I want my granddaughter to understand the sky is the limit for her career choices.",INSPIRING,1428364800,,,0.3,3.0,"Rosie Revere, Engineer"
38493,0.157,0.571,0.272,0.3449,4.0,True,"11 14, 2014",A32665RYJFW541,1419708457,{'Format:': ' Hardcover'},SMBS,Very nice story about not letting your insecurities hold you back! Never quit. Great book.,Really nice!,1415923200,,,0.3,3.0,"Rosie Revere, Engineer"
38373,0.0,0.866,0.134,0.5023,4.0,False,"10 21, 2015",A3T2B1L2UHKY02,1419708457,{'Format:': ' Kindle Edition'},Redstone Guy,It took me about 30 seconds to read this. But I think you'll like it its Not a chapter book but it has color,Short but good,1445385600,,,0.5,3.0,"Rosie Revere, Engineer"
38391,0.0,0.652,0.348,0.4939,2.0,True,"08 21, 2015",A4ZFYF306CGBD,1419708457,{'Format:': ' Hardcover'},Gramma V,will save for when grans are older,Two Stars,1440115200,,,0.5,3.0,"Rosie Revere, Engineer"
38137,0.0,0.58,0.42,0.7003,5.0,True,"09 11, 2017",A26KHLTHQVZGWA,1419708457,{'Format:': ' Hardcover'},David B.,This was a cute story and our 7 year old liked it.,Good read!,1505088000,,,0.7,3.0,"Rosie Revere, Engineer"
38184,0.11,0.667,0.224,0.7003,5.0,False,"05 12, 2017",AXD69UHY4WA9P,1419708457,{'Format:': ' Kindle Edition'},Amazon Customer,This book touches on the fragile confidence that children have. Even innocent teasing can cause sensitive children to give up. Rosie learns that failure is an expected step on the road to success.,Wonderful!,1494547200,,,0.7,3.0,"Rosie Revere, Engineer"
38462,0.116,0.628,0.257,0.9001,3.0,True,"01 15, 2015",A10JVKJBRE9SVG,1419708457,{'Format:': ' Hardcover'},vatreehugger,"It's okay, though I had hoped for more.....I was expecting something more along the lines of Andrew Henry's Meadow. I was mostly just disappointed that the girl didn't actually ""do"" much. It certainly has a good lesson about not giving up and taking mistakes as a learning opportunity rather than getting frustrated and giving up, but I was hoping to see a lot more fun ingenuity and creation.",Meh...,1421280000,,,0.9,3.0,"Rosie Revere, Engineer"
38276,0.0,0.333,0.667,0.9001,5.0,True,"09 12, 2016",A3MN1CGCU6JKAP,1419708457,{'Format:': ' Hardcover'},Jbs3035,Yes. Yes. Yes. BUY THIS BOOK. Beautiful in every way,Beautiful in every,1473638400,,,0.9,3.0,"Rosie Revere, Engineer"
38617,0.0,0.882,0.118,0.2838,5.0,False,"10 3, 2017",A1DR70E3QCNK25,1423133080,{'Format:': ' Hardcover'},Cindy Sanders,Really a cute book. Bought the stuffed elephant but could not get the book at the same place.,Good story,1506988800,,,0.1,7.0,We Are in a Book! (An Elephant and Piggie Book)
38863,0.0,0.952,0.048,0.3054,3.0,False,"10 4, 2013",A1XFKEY7KJ1TNU,1423133080,{'Format:': ' Hardcover'},Mzchordz,"I think this is one of those books Mo wrote in a hurry. It's entertaining, but it doesn't measure up to the others. That doesn't mean we don't read it 20 times a day, however. A hint of existentialism? I don't know, I might be reading too much into these books!",Our kid likes it,1380844800,2,,0.1,7.0,We Are in a Book! (An Elephant and Piggie Book)
38863,0.0,0.952,0.048,0.3054,3.0,False,"10 4, 2013",A1XFKEY7KJ1TNU,1423133080,{'Format:': ' Hardcover'},Mzchordz,"I think this is one of those books Mo wrote in a hurry. It's entertaining, but it doesn't measure up to the others. That doesn't mean we don't read it 20 times a day, however. A hint of existentialism? I don't know, I might be reading too much into these books!",Our kid likes it,1380844800,2,,0.3,7.0,We Are in a Book! (An Elephant and Piggie Book)
38617,0.0,0.882,0.118,0.2838,5.0,False,"10 3, 2017",A1DR70E3QCNK25,1423133080,{'Format:': ' Hardcover'},Cindy Sanders,Really a cute book. Bought the stuffed elephant but could not get the book at the same place.,Good story,1506988800,,,0.3,7.0,We Are in a Book! (An Elephant and Piggie Book)
38686,0.104,0.73,0.166,0.4939,5.0,False,"07 17, 2016",A174S4A48ZW5F1,1423133080,{'Format:': ' Hardcover'},Grabowski,"Both my kids (ages 3 and 5) are obsessed with this series. Clever, funny, and meta, there's enough here to keep mom and dad from fatigue after the thousandth read through.",My kids love these books,1468713600,,,0.5,7.0,We Are in a Book! (An Elephant and Piggie Book)
38898,0.062,0.787,0.152,0.4939,5.0,True,"02 14, 2013",A2RG7Z1PPL2GVC,1423133080,{'Format:': ' Hardcover'},Patti,Bought this book for several friend's children.  I had seen the book before and wanted it.  Getting it on line was a perfect way to avoid the shipping cost because I have amazon prime,Adorable,1360800000,,,0.5,7.0,We Are in a Book! (An Elephant and Piggie Book)
38613,0.0,0.455,0.545,0.6988,5.0,True,"10 17, 2017",A27A3OTVIT9NE2,1423133080,{'Format:': ' Hardcover'},jancan,one of Mo Willems best!!,Five Stars,1508198400,,,0.7,7.0,We Are in a Book! (An Elephant and Piggie Book)
38834,0.0,0.834,0.166,0.6988,5.0,True,"08 13, 2014",A3BKI95SDFB04J,1423133080,{'Format:': ' Hardcover'},MI Bookbinder,"Our grandchildren love Mo Willems books! They read them to each other or aloud on their own, putting all the expression possible into their reading!",Our grandchildren love Mo Willems books,1407888000,,,0.7,7.0,We Are in a Book! (An Elephant and Piggie Book)
38794,0.0,0.267,0.733,0.9001,5.0,True,"12 30, 2014",A2BQTI0XDPO39R,1423133080,{'Format:': ' Hardcover'},Nerdappeal,Another great Mo WIllems book.  Super cute.,Five Stars,1419897600,,,0.9,7.0,We Are in a Book! (An Elephant and Piggie Book)
38722,0.0,0.765,0.235,0.8996,5.0,True,"12 2, 2015",A3AC4BS1CX2XEO,1423133080,{'Format:': ' Hardcover'},Sean,"Both my sons just adore Mo Williems.  His stuff is enjoyable to read...  even for us parents!  From the humor to the art, there's literally something for everyone.  I would highly recommend this book, or almost any of his Piggie & Gerald or Pigeon books!",Mo Willems is the best!,1449014400,,,0.9,7.0,We Are in a Book! (An Elephant and Piggie Book)
39143,0.164,0.667,0.169,0.0323,3.0,True,"07 6, 2015",A2TYW5ORS3UER4,142319957X,{'Format:': ' Hardcover'},Rebekah L. Solberg,This book is okay.  It is aggravating to read over and over.  And not very interesting.  Lots of other good books out there.,So-So,1436140800,3,,0.1,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39013,0.0,1.0,0.0,0.0,2.0,True,"01 17, 2017",A25N1OCRPOMZL,142319957X,{'Format:': ' Hardcover'},Joanna,Waiting for something to happen in this story but nothing much does. My husband won't read this one anymore (too dull) and my daughter doesn't request it anyhow. I have heard people speak highly of the author in general.,Boring,1484611200,,,0.1,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39259,0.199,0.531,0.27,0.2978,5.0,True,"12 20, 2014",A34Q3PJPV9I5OK,142319957X,{'Format:': ' Hardcover'},L. Zucker,What is not to love about Mo Willems.  Another wonderful book!!!,Five Stars,1419033600,,,0.3,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39151,0.0,0.934,0.066,0.296,4.0,True,"06 18, 2015",A3QD0TFKG8AEH0,142319957X,{'Format:': ' Hardcover'},Barbara McGrath,"My students (preschoolers) got the main idea. However, it was not one of their most requested stories to be reread. I will share this and other books with the guidance counselor next year.",Good main idea,1434585600,,,0.3,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
43091,0.0,0.785,0.215,0.5095,5.0,True,"03 10, 2018",AF45JRN5SULLI,142319957X,{'Format:': ' Hardcover'},Joy P Allen,I bought this for my 5 year old grandson. He can relate.  Very cute book.,Five Stars,1520640000,,,0.5,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39027,0.0,0.0,1.0,0.5106,5.0,True,"12 17, 2016",A2LC6LT5CGDODT,142319957X,{'Format:': ' Hardcover'},Amazon Customer,Fun,Five Stars,1481932800,,,0.5,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39171,0.0,0.655,0.345,0.7003,5.0,True,"04 11, 2015",A3AHRA3RYYGGDO,142319957X,{'Format:': ' Hardcover'},"Kristin Dow, Novelist:LIBERTY &amp; MEANS, UNBRIDLED HOLIDAY",A good lesson for kiddos.  Willems has a gift for tapping into the preschooler's mind.,Five Stars,1428710400,,,0.7,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
38952,0.0,0.791,0.209,0.7003,5.0,True,"12 25, 2017",A178LLXTJHG3JJ,142319957X,{'Format:': ' Hardcover'},lenin1991,"We read this at a friend's house, and it's such a useful tool when we're waiting for something, we bought one. Good pictures and a simple story.",Great book for patience,1514160000,,,0.7,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39117,0.0,0.389,0.611,0.8997,5.0,True,"09 5, 2015",A80R2XYOCKIH8,142319957X,{'Format:': ' Hardcover'},Tanya Carvalho-Linhares,We love Mo Willems! His collection are fun and entertaining!,Fun book,1441411200,,,0.9,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39210,0.036,0.669,0.295,0.902,5.0,True,"01 31, 2015",A18OJH46CSHJR4,142319957X,{'Format:': ' Hardcover'},Lilac Wolf,This is a new one. Anyone with kids know how they have a hard time waiting. This book perfectly illustrates that. Plus what Piggie is making Gerald wait for is truly awesome!,A Lilac Wolf and Stuff Review,1422662400,,,0.9,29.0,Waiting Is Not Easy! (An Elephant and Piggie Book)
39445,0.0,1.0,0.0,0.0,2.0,True,"04 21, 2015",AOZ2J3F9TO55C,1442429771,{'Format:': ' Kindle Edition'},jan stewart,More of a childrens book did not read much of it,for children,1429574400,,,0.1,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39495,0.0,1.0,0.0,0.0,3.0,False,"10 8, 2014",A2OTXBD85BMUCK,1442429771,{'Format:': ' Kindle Edition'},Amazon Customer,For young readers - read these to my nieces.,Three Stars,1412726400,,,0.1,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39424,0.195,0.605,0.2,0.3029,5.0,True,"07 17, 2015",APOLZY02XKQAX,1442429771,{'Format:': ' Paperback'},Misty Partee,"Can be a little scary, but I really did enjoy them.  I would make my daughter wait until she is at least 11 tho.  Just because I don't want her to have bad dreams.",but I really did enjoy them. I would make my daughter wait until ...,1437091200,,,0.3,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39730,0.094,0.769,0.136,0.296,4.0,True,"05 9, 2012",A3I84UG7TLHVZJ,1442429771,{'Format:': ' Kindle Edition'},NaNa,I loved all the books. The problem I had delt with getting from one book to the next. Having already read the first three on paper.,Fablehaven series,1336521600,,,0.3,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39703,0.049,0.82,0.131,0.4939,5.0,True,"12 20, 2012",A3HKUTMB3FK4C9,1442429771,{'Format:': ' Kindle Edition'},T Pape,I like how it's not so predictable.  I expected to be able to pick out what the storyline does and I'm always proven wrong.  You just can't ever guess what is going to happen next.  I feel like Seth in this story which makes me feel connected to the story and makes me want to read it every chance i get.,Only read the first 5 chapters and I give it 5 stars!,1355961600,,,0.5,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39471,0.0,0.484,0.516,0.4927,5.0,True,"01 25, 2015",AV7SJJ4IIEOLA,1442429771,{'Format:': ' Paperback'},sam,Very good book series,Five Stars,1422144000,,,0.5,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39638,0.0,0.756,0.244,0.7003,5.0,True,"08 5, 2013",A2ZJ0D3KQWOHDU,1442429771,{'Format:': ' Kindle Edition'},Ed Myers,"My son 9-year old son Daniel got an Amazon Kindle for his birthday. And, he says this is a great book.",My son Daniel,1375660800,,,0.7,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39461,0.014,0.899,0.087,0.6993,5.0,True,"02 20, 2015",A9QJ08ZL1AOWX,1442429771,{'Format:': ' Kindle Edition'},Jbrit,Read the whole series to my 6/7 year old and he loved it. Ok... I may have liked it too. Mull is a great author who can mix it up and keep your attention. My son didn't want to start at first but I was persistent... he began begging to be read to a few chapters into the first book. If you're thinking of buying the first book just go ahead and buy the series... you probably will anyways.,Go ahead and buy the series... you probably will anyways if you buy the first book.,1424390400,,,0.7,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39601,0.0,0.6,0.4,0.8999,5.0,False,"11 20, 2013",A28TBOH1TRBJPI,1442429771,{'Format:': ' Kindle Edition'},~Shawni~,this book is awsome.i hope to read it again soon.if you enjoy adventure books than you should read it.i really enjoyed it.,t,1384905600,,,0.9,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
39405,0.0,0.501,0.499,0.8993,5.0,True,"09 25, 2015",A15GY54JSOQRJR,1442429771,{'Format:': ' Kindle Edition'},Deidre D. Miazga,"A really delightful, fascinating story - couldn't put it down.  Fairies, magic, everything you could want.  Highly recommend.",Highly recommend.,1443139200,,,0.9,11.0,Fablehaven Complete Set (Boxed Set): Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague; Secrets of the Dragon Sanctuary; Keys to the Demon Prison
40077,0.08,0.816,0.104,0.1888,3.0,True,"06 19, 2013",A2J121I0BS3K0K,1452109206,{'Format:': ' Hardcover'},egad,"I bought this for my 3 year old because we both LOVE Goodnight Goodnight Construction Site. He wanted me to read it to him a lot the first few days we got it, and then he just lost interest and hasn't requested it since. I was also lukewarm about the story. I thought the illustrations we beautiful, but the story was a little more forced than he previous book.",Mediocre follow up to Goodnight Goodnight Construction Site,1371600000,5,,0.1,10.0,"Steam Train, Dream Train"
40009,0.056,0.887,0.057,0.0052,3.0,True,"12 11, 2013",A2JSNRJV7DL5JZ,1452109206,{'Format:': ' Hardcover'},Ana Lee Wade,My grandkids didn't get into the story much.  It didn't hold their interest.  The pictures are very colorful tho.  I will try reading it again and maybe they will like it.  Just didn't hit the spot at first as other books have.,"Steam Train, Dream Train",1386720000,,,0.1,10.0,"Steam Train, Dream Train"
39830,0.185,0.51,0.306,0.2924,1.0,True,"12 11, 2015",AQL6N840FZMXI,1452109206,{'Format:': ' Hardcover'},kuzya,"Does not read well, hate this book",hate this book,1449792000,,,0.3,10.0,"Steam Train, Dream Train"
39809,0.104,0.788,0.108,0.3138,3.0,True,"04 22, 2016",A247URUXZYBBL,1452109206,{'Format:': ' Hardcover'},Brad Meder,My son didn't like this one as much as he loves good night goodnight construction site.  It almost feels like this book is trying to replicate that one in its style.  Also its long and he would get bored before the end and end up asking me to read the construction site book.,My son didn't like this one as much as he loves good night ...,1461283200,,,0.3,10.0,"Steam Train, Dream Train"
39862,0.0,0.825,0.175,0.4926,5.0,True,"05 5, 2015",A3CSZH55OOTYHM,1452109206,{'Format:': ' Hardcover'},Senior Swede,Gave it as a gift to an expectant daughter.  Since I had a career as a railroader I thought it appropriate!,Gave it as a gift to an expectant daughter. ...,1430784000,,,0.5,10.0,"Steam Train, Dream Train"
39900,0.0,0.68,0.32,0.5095,5.0,True,"12 15, 2014",A317U2ZZW17NVP,1452109206,{'Format:': ' Hardcover'},xina stone,got for xmas for neighbors child  very sweet,Five Stars,1418601600,,,0.5,10.0,"Steam Train, Dream Train"
39836,0.0,0.547,0.453,0.7003,5.0,True,"10 24, 2015",A34K4TCCQNVK1A,1452109206,{'Format:': ' Hardcover'},Shan,"Good book, but goodnight goodnight construction site was better.",I like it.,1445644800,,,0.7,10.0,"Steam Train, Dream Train"
39884,0.0,0.84,0.16,0.6913,5.0,True,"02 6, 2015",A3KNZWHFNKLNOJ,1452109206,{'Format:': ' Hardcover'},20BIGRED02,"A fast favorite in our household of little train enthusiasts. The illustrations are so appealing, even to an adult. This is one book I don't mind reading over and over (and over and over!)!","A fast favorite - the illustrations are so appealing, even to an adult.",1423180800,,,0.7,10.0,"Steam Train, Dream Train"
39751,0.0,0.836,0.164,0.9004,5.0,True,"02 17, 2018",A1VJP2JUUCXDYD,1452109206,{'Format:': ' Hardcover'},Sektat,"This book has been read countless times to my grandson. We love it as much as he does. While with him at the library recently, he saw this book on display. He got so excited and wanted to read it right then (which we did). Even though he has this at home, just seeing the book made him happy.",Guaranteed Winnder,1518825600,,,0.9,10.0,"Steam Train, Dream Train"
40006,0.0,0.812,0.188,0.9017,3.0,True,"12 15, 2013",A1YGLSK49JI3NC,1452109206,{'Format:': ' Hardcover'},LocksByLace,"Cute book, nice pictures. It's just not up to the Goodnight, Goodnight Construction Site quality I had hoped for. My 2 year old loves that book and I was expecting an ""out of the park"" hit with this one and it fell short. Don't get me wrong, it's still cute. But it's not something my son chooses on his own again and again like the Construction Site. And it's not something I push to read either.","Okay read...no Goodnight, Goodnight Construction Site though.",1387065600,,,0.9,10.0,"Steam Train, Dream Train"
40610,0.06,0.842,0.099,0.1116,1.0,True,"06 21, 2014",A6MVGBRYXRZKF,1465414053,{'Format:': ' Paperback'},GZinAK,"8 pages to put the stickers on plus the pages of stickers themselves does not qualify as ""ultimate"" in my opinion. Very disappointed. Stickers are ok quality, but not exceptional. Not worth the money spent!","Far from ""Ultimate""",1403308800,76,,0.1,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40445,0.122,0.701,0.177,0.1295,3.0,True,"01 6, 2015",A1ZB54SC6PYRWN,1465414053,{'Format:': ' Paperback'},Dr.Smith,Not a great sticker book. Not a lot of stickers really. Too few pages. Would recommend the Lego one over this one for sure,Not a great sticker book.,1420502400,,,0.1,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40372,0.0,0.0,1.0,0.296,5.0,True,"03 28, 2015",A20M0W7JR5EKVO,1465414053,{'Format:': ' Paperback'},Laura,Ok,Five Stars,1427500800,,,0.3,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40564,0.112,0.705,0.183,0.296,5.0,True,"08 13, 2014",ATKHJRYMP746C,1465414053,{'Format:': ' Paperback'},Nona Spencer,"So this is such a fun book, I played with it more than my granddaughter. Who would've guessed? Need to get another FOR HER now - my bad","So this is such a fun book, I played with it more than my ...",1407888000,,,0.3,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40256,0.0,0.714,0.286,0.4939,4.0,True,"12 15, 2015",A1C6BCVUS0TFEV,1465414053,{'Format:': ' Paperback'},MI Mom,"Was pretty thin, didn't realize it wasn't more pages.",Four Stars,1450137600,,,0.5,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40338,0.0,0.238,0.762,0.4927,5.0,True,"05 31, 2015",A1VTRU8W2U1Y2X,1465414053,{'Format:': ' Paperback'},William Tien,Very good,Very good,1433030400,,,0.5,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40518,0.0,0.707,0.293,0.7003,3.0,True,"10 17, 2014",A119ZRP5ZH6T6P,1465414053,{'Format:': ' Paperback'},QA Tester,"It's a great book, don't get me wrong... but it did look like it went on a diet...",I agree... not that big...,1413504000,,,0.7,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40269,0.0,0.909,0.091,0.7003,5.0,False,"11 17, 2015",A2341V07DRDSC,1465414053,{'Format:': ' Paperback'},Flyin&#039;A Farm,"I like that this book is an sticker activity book, then after that is complete it can be a reading book.  Each spot you put a sticker on has a little blurb about something from Frozen.  My daughter has enjoyed both the stickers and the stories.  I'm uploading photos so you can see how this works. One of the photos is the instructions page.","Hours of fun with stickers, then it's a nice reading book.",1447718400,29,"['https://images-na.ssl-images-amazon.com/images/I/71i-caxhzWL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71rvmHXKbnL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71D2wiehG1L._SY88.jpg']",0.7,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40205,0.0,0.883,0.117,0.9001,4.0,True,"02 23, 2016",AGFQY6FEAKS0L,1465414053,{'Format:': ' Paperback'},Nattymom,"My daughter loved this sticker book and it was an excellent activity on a recent plane ride. The book is not as big as some of the other sticker books that we have purchased made by the same company. It only had around 8 pages to put stickers in. My six year old daughter did need some help finding the right place for all of the stickers, but she was able to get them out of the book on her own. After we put it together she loved reading it and is keeping it to read again.",Great travel activity for Frozen Lovers!,1456185600,,,0.9,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
40170,0.031,0.804,0.166,0.8994,5.0,True,"05 5, 2016",A3PQWOJ1R5JPC0,1465414053,{'Format:': ' Paperback'},Kimber Leigh Long,"Let me tell you how utterly amazed my Frozen fan was when she unwrapped this book. For as cheap as it is, this is one of the best presents I could have ever given her. She spent countless hours placing and replacing the stickers on every surface imaginable, recreating just about every scene from the movie, and then creating her own! It was shipped with no hassle or issues, giving mom an easy way to be the best, and daughter hours of entertainment! I would not only recommend this, but would also buy it again!",Let me tell you how utterly amazed my Frozen fan was when she unwrapped this book,1462406400,,,0.9,48.0,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers (Ultimate Sticker Books)
